model.nb_epoch	feat.last_char	model.activations	model.metrics	global.train_test_split	result.exception	result.feature_count	feat.tag_filter	global.nolog	feat.data_path	model.batch_size	feat.encoding	result.test_sample_count	feat.use_padding	result.test_acc	model.architecture	result.train_sample_count	feat.sample_per_class	result.train_loss	feat.include_smaller_ngrams	model.input_dim	result.success	result.running_time	result.test_loss	model.output_dim	result.train_acc	feat.N	model.loss	model.layers	model.optimizer	global.comment	result.timestamp	feat.max_lines	feat.full_tag	feat.grep_filter	feat.sample_size	result.class_no
300.0	3.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		7141.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9359999999999999	FFNN	54000.0	30000.0	0.1429946949377104	True	7141.0	True	0 days 00:08:03.466055	0.16533233558945354	2.0	0.9392037037037037	3.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 13:08:41.200508					
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		331.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.966	FFNN	54000.0	30000.0	0.07825316283515553	True	331.0	True	0 days 00:01:15.290704	0.11481609750414888	2.0	0.97275	1.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 13:16:50.967210					
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		3408.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9718333333333332	FFNN	54000.0	30000.0	0.061818177618491635	True	3408.0	True	0 days 00:04:32.819185	0.09334024075123792	2.0	0.9770092592592592	2.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 13:18:10.610949					
300.0	4.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		12725.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9728333333333332	FFNN	54000.0	30000.0	0.05974329396846049	True	12725.0	True	0 days 00:14:49.184475	0.09231695767771453	2.0	0.9776481481481482	3.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 13:22:49.848352					
300.0	5.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		408.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.97325	FFNN	54000.0	30000.0	0.04784004311942651	True	408.0	True	0 days 00:01:18.758976	0.09782146059225004	2.0	0.9854537037037036	1.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 13:37:47.010824					
300.0	5.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		4494.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.98	FFNN	54000.0	30000.0	0.02672801613714115	True	4494.0	True	0 days 00:05:35.992637	0.08393054818466772	2.0	0.9906296296296296	2.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 13:39:10.895150					
300.0	5.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		18710.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9800833333333332	FFNN	54000.0	30000.0	0.02328325049601996	True	18710.0	True	0 days 00:27:31.463469	0.07823583239867972	2.0	0.9913981481481482	3.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 13:44:54.379012					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		481.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.97975	FFNN	54000.0	30000.0	0.02208600409800204	True	481.0	True	0 days 00:01:25.893773	0.09236246022766376	2.0	0.9939074074074076	1.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 14:12:36.573647					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9838333333333332	FFNN	54000.0	30000.0	0.009846821900588516	True	5510.0	True	0 days 00:06:34.358148	0.0821489292464418	2.0	0.996898148148148	2.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 14:14:08.357863					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		24318.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.985	FFNN	54000.0	30000.0	0.008361880845725493	True	24318.0	True	0 days 00:35:03.387334	0.07053037648679067	2.0	0.9972777777777778	3.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 14:20:51.133677					
300.0	7.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		548.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.976	FFNN	54000.0	30000.0	0.015384060934951304	True	548.0	True	0 days 00:01:34.162936	0.1281309715464886	2.0	0.9961296296296296	1.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 14:59:28.633539					
300.0	7.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		6426.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.982	FFNN	54000.0	30000.0	0.004274052559490614	True	6426.0	True	0 days 00:07:27.171419	0.1083278441078631	2.0	0.9985925925925926	2.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 15:01:09.412716					
300.0	7.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		29549.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9816666666666668	FFNN	54000.0	30000.0	0.003792916165332793	True	29549.0	True	0 days 00:42:01.272576	0.09494783725650632	2.0	0.9987222222222222	3.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 15:08:46.057454					
300.0	8.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		601.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.97525	FFNN	54000.0	30000.0	0.012754378539073784	True	601.0	True	0 days 00:01:43.222938	0.11857844695977594	2.0	0.9972777777777778	1.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 15:51:03.165760					
300.0	8.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		7254.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9806666666666668	FFNN	54000.0	30000.0	0.0036242357227986048	True	7254.0	True	0 days 00:08:16.053177	0.1258767864493687	2.0	0.9987407407407408	2.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 15:52:53.712445					
300.0	8.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		34117.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9841666666666666	FFNN	54000.0	30000.0	0.0024366784086957555	True	34117.0	True	0 days 00:48:07.457832	0.09853251887698812	2.0	0.9991111111111112	3.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 16:01:20.282471					
300.0	9.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		661.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.97275	FFNN	54000.0	30000.0	0.011746346887499115	True	661.0	True	0 days 00:01:42.669650	0.14189008438883075	2.0	0.9971944444444444	1.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 16:49:45.240183					
300.0	9.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		8019.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9801666666666666	FFNN	54000.0	30000.0	0.002328785894958721	True	8019.0	True	0 days 00:08:58.056188	0.11947745855485968	2.0	0.9992037037037036	2.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 16:51:35.935579					
300.0	9.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		38028.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9821666666666666	FFNN	54000.0	30000.0	0.0019857227947353818	True	38028.0	True	0 days 00:53:28.598500	0.10603545681231966	2.0	0.9992222222222222	3.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 17:00:45.505390					
300.0	9.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		38028.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9821666666666666	FFNN	54000.0	30000.0	0.002667873522900562	True	38028.0	True	0 days 00:52:30.575450	0.10385872568184278	2.0	0.9992037037037036	3.0	binary_crossentropy	(10, 10)	rmsprop	include smaller ngrams - first experiments	2016-12-01 17:54:34.695043					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9825	FFNN	54000.0	30000.0	0.0213628964335054	True	5510.0	True	0 days 00:06:28.362174	0.07921697412927946	2.0	0.9940648148148148	2.0	binary_crossentropy	(10, 10)	rmsprop	include smaller ngrams - first experiments	2016-12-01 19:13:33.315293					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9793333333333332	FFNN	54000.0	30000.0	0.025319731365268428	True	5510.0	True	0 days 00:06:29.893059	0.08848227917348657	2.0	0.9931296296296296	2.0	binary_crossentropy	(10, 20)	rmsprop	include smaller ngrams - first experiments	2016-12-01 19:20:08.025492					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9790000000000001	FFNN	54000.0	30000.0	0.022234687087488256	True	5510.0	True	0 days 00:06:30.606811	0.09591473374244136	2.0	0.9938333333333332	2.0	binary_crossentropy	(10, 30)	rmsprop	include smaller ngrams - first experiments	2016-12-01 19:26:44.406311					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9803333333333332	FFNN	54000.0	30000.0	0.01641580099141639	True	5510.0	True	0 days 00:06:31.208028	0.09301968254249854	2.0	0.9951574074074074	2.0	binary_crossentropy	(10, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 19:33:21.621603					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9788333333333332	FFNN	54000.0	30000.0	0.02529974897834688	True	5510.0	True	0 days 00:06:31.559413	0.0938787983553096	2.0	0.9919444444444444	2.0	binary_crossentropy	(10, 50)	rmsprop	include smaller ngrams - first experiments	2016-12-01 19:39:59.519309					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9796666666666668	FFNN	54000.0	30000.0	0.017558222976505392	True	5510.0	True	0 days 00:06:31.079517	0.10405523253274444	2.0	0.9945648148148148	2.0	binary_crossentropy	(10, 60)	rmsprop	include smaller ngrams - first experiments	2016-12-01 19:46:37.938007					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9818333333333332	FFNN	54000.0	30000.0	0.015217569085758576	True	5510.0	True	0 days 00:06:31.245609	0.08924648105068869	2.0	0.9953148148148148	2.0	binary_crossentropy	(10, 70)	rmsprop	include smaller ngrams - first experiments	2016-12-01 19:53:16.114028					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9795	FFNN	54000.0	30000.0	0.017217787029079636	True	5510.0	True	0 days 00:06:32.060075	0.09633575493171034	2.0	0.9948425925925926	2.0	binary_crossentropy	(10, 80)	rmsprop	include smaller ngrams - first experiments	2016-12-01 19:59:54.603837					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9803333333333332	FFNN	54000.0	30000.0	0.01872964569663034	True	5510.0	True	0 days 00:06:31.709640	0.10221014759520768	2.0	0.9947314814814816	2.0	binary_crossentropy	(10, 90)	rmsprop	include smaller ngrams - first experiments	2016-12-01 20:06:34.216465					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9783333333333334	FFNN	54000.0	30000.0	0.016043237579668468	True	5510.0	True	0 days 00:06:33.498245	0.10878012661779454	2.0	0.99525	2.0	binary_crossentropy	(10, 100)	rmsprop	include smaller ngrams - first experiments	2016-12-01 20:13:13.547430					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9820833333333332	FFNN	54000.0	30000.0	0.01397774809518564	True	5510.0	True	0 days 00:06:32.886450	0.08348969420097031	2.0	0.9955462962962964	2.0	binary_crossentropy	(20, 10)	rmsprop	include smaller ngrams - first experiments	2016-12-01 20:19:54.830804					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9799166666666668	FFNN	54000.0	30000.0	0.013940784107262044	True	5510.0	True	0 days 00:06:32.140742	0.08160231277443622	2.0	0.9956296296296296	2.0	binary_crossentropy	(20, 20)	rmsprop	include smaller ngrams - first experiments	2016-12-01 20:26:35.651830					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9766666666666668	FFNN	54000.0	30000.0	0.01310009418407787	True	5510.0	True	0 days 00:06:33.429104	0.10796473940780077	2.0	0.995898148148148	2.0	binary_crossentropy	(20, 30)	rmsprop	include smaller ngrams - first experiments	2016-12-01 20:33:15.863472					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9775833333333334	FFNN	54000.0	30000.0	0.012176645165302842	True	5510.0	True	0 days 00:06:33.499743	0.11040107518738902	2.0	0.9962222222222222	2.0	binary_crossentropy	(20, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 20:39:57.598819					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9823333333333332	FFNN	54000.0	30000.0	0.012887414106128509	True	5510.0	True	0 days 00:06:32.921107	0.07760619986460855	2.0	0.9959722222222224	2.0	binary_crossentropy	(20, 50)	rmsprop	include smaller ngrams - first experiments	2016-12-01 20:46:39.575231					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9809166666666668	FFNN	54000.0	30000.0	0.01165945784156456	True	5510.0	True	0 days 00:06:32.668900	0.10912704164906063	2.0	0.9963888888888888	2.0	binary_crossentropy	(20, 60)	rmsprop	include smaller ngrams - first experiments	2016-12-01 20:53:21.255323					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9810833333333332	FFNN	54000.0	30000.0	0.012299837132394142	True	5510.0	True	0 days 00:06:32.439761	0.08528248178753225	2.0	0.9963518518518518	2.0	binary_crossentropy	(20, 70)	rmsprop	include smaller ngrams - first experiments	2016-12-01 21:00:02.860610					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.98125	FFNN	54000.0	30000.0	0.01229151516070582	True	5510.0	True	0 days 00:06:32.614574	0.10048483538408376	2.0	0.99625	2.0	binary_crossentropy	(20, 80)	rmsprop	include smaller ngrams - first experiments	2016-12-01 21:06:44.395636					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9818333333333332	FFNN	54000.0	30000.0	0.011513458343011464	True	5510.0	True	0 days 00:06:35.019140	0.08522492428801585	2.0	0.9964444444444444	2.0	binary_crossentropy	(20, 90)	rmsprop	include smaller ngrams - first experiments	2016-12-01 21:13:26.483533					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9826666666666668	FFNN	54000.0	30000.0	0.010869359974428571	True	5510.0	True	0 days 00:06:34.488426	0.0995104911487803	2.0	0.996712962962963	2.0	binary_crossentropy	(20, 100)	rmsprop	include smaller ngrams - first experiments	2016-12-01 21:20:11.035507					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9798333333333332	FFNN	54000.0	30000.0	0.010441281639694622	True	5510.0	True	0 days 00:06:33.995083	0.12070436244571466	2.0	0.9967962962962964	2.0	binary_crossentropy	(30, 10)	rmsprop	include smaller ngrams - first experiments	2016-12-01 21:26:55.273234					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9825	FFNN	54000.0	30000.0	0.01149044432252736	True	5510.0	True	0 days 00:06:33.786713	0.08633196751830595	2.0	0.9965833333333334	2.0	binary_crossentropy	(30, 20)	rmsprop	include smaller ngrams - first experiments	2016-12-01 21:33:39.166849					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9821666666666666	FFNN	54000.0	30000.0	0.010722242630908485	True	5510.0	True	0 days 00:06:33.472934	0.10724491646456348	2.0	0.9966666666666668	2.0	binary_crossentropy	(30, 30)	rmsprop	include smaller ngrams - first experiments	2016-12-01 21:40:23.081308					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9815833333333334	FFNN	54000.0	30000.0	0.010351973705301876	True	5510.0	True	0 days 00:06:33.809447	0.09517697399751343	2.0	0.9968518518518521	2.0	binary_crossentropy	(30, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 21:47:06.967499					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.97875	FFNN	54000.0	30000.0	0.010253825121823832	True	5510.0	True	0 days 00:06:33.404232	0.12219199411539496	2.0	0.9968703703703704	2.0	binary_crossentropy	(30, 50)	rmsprop	include smaller ngrams - first experiments	2016-12-01 21:53:51.313400					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9801666666666666	FFNN	54000.0	30000.0	0.010712157171738741	True	5510.0	True	0 days 00:06:34.336168	0.10519651479510016	2.0	0.9966111111111112	2.0	binary_crossentropy	(30, 60)	rmsprop	include smaller ngrams - first experiments	2016-12-01 22:00:35.336506					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9818333333333332	FFNN	54000.0	30000.0	0.01071339288167487	True	5510.0	True	0 days 00:06:33.661647	0.10081691427773816	2.0	0.99675	2.0	binary_crossentropy	(30, 70)	rmsprop	include smaller ngrams - first experiments	2016-12-01 22:07:20.464284					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.98	FFNN	54000.0	30000.0	0.010927135401481656	True	5510.0	True	0 days 00:06:35.139263	0.12197931359784707	2.0	0.9965925925925926	2.0	binary_crossentropy	(30, 80)	rmsprop	include smaller ngrams - first experiments	2016-12-01 22:14:05.170523					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9823333333333332	FFNN	54000.0	30000.0	0.010548456756094714	True	5510.0	True	0 days 00:06:35.417376	0.08928934554689963	2.0	0.9967222222222222	2.0	binary_crossentropy	(30, 90)	rmsprop	include smaller ngrams - first experiments	2016-12-01 22:20:51.530060					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.981	FFNN	54000.0	30000.0	0.01064161081882769	True	5510.0	True	0 days 00:06:36.883252	0.10464078647114124	2.0	0.9966203703703704	2.0	binary_crossentropy	(30, 100)	rmsprop	include smaller ngrams - first experiments	2016-12-01 22:27:38.277502					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9819166666666668	FFNN	54000.0	30000.0	0.010591073202924305	True	5510.0	True	0 days 00:06:36.545690	0.08857426857783382	2.0	0.9967777777777778	2.0	binary_crossentropy	(40, 10)	rmsprop	include smaller ngrams - first experiments	2016-12-01 22:34:26.773017					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.982	FFNN	54000.0	30000.0	0.00990251858476916	True	5510.0	True	0 days 00:06:36.028955	0.0946165971027367	2.0	0.9967962962962964	2.0	binary_crossentropy	(40, 20)	rmsprop	include smaller ngrams - first experiments	2016-12-01 22:41:15.121217					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.982	FFNN	54000.0	30000.0	0.00992070746827543	True	5510.0	True	0 days 00:06:36.700360	0.08354820218286478	2.0	0.9969166666666668	2.0	binary_crossentropy	(40, 30)	rmsprop	include smaller ngrams - first experiments	2016-12-01 22:48:03.104626					
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9818333333333332	FFNN	54000.0	30000.0	0.01028328296850749	True	5510.0	True	0 days 00:06:36.840532	0.08945688094425229	2.0	0.9967037037037038	2.0	binary_crossentropy	(40, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-01 22:54:51.954550					
